,type,id,advertiser_type,advertiser_id,advertiser_name,displayPrice,propertyFeatures,propertyType,bathrooms,bedrooms,carspaces,unitNumber,streetNumber,street,area,region,suburb,postcode,latitude,longitude
97,Project,2015525805,Agency,26879,JWLand Development,"Offers Above $575,000","['AirConditioning', 'SecureParking']",NewApartments,2.0,2.0,2,,59,Currong Street,Inner North,Canberra,BRADDON,2612,-35.2773056,149.136063
98,Project,2015525803,Agency,26879,JWLand Development,"Offers Above $395,000","['AirConditioning', 'SecureParking']",NewApartments,1.0,1.0,1,,59,Currong Street,Inner North,Canberra,BRADDON,2612,-35.2773056,149.136063
99,PropertyListing,2016024486,Agency,32140,Carter and Co Agents,"$1,200,000 - $1,300,000","['BuiltInWardrobes', 'Floorboards', 'Gas', 'Intercom', 'Dishwasher']",ApartmentUnitFlat,2.0,2.0,2,521,27,Lonsdale Street,Inner North,Canberra,BRADDON,2612,-35.27196,149.132614
100,PropertyListing,2015834105,Agency,20068,McGrath Dickson,"$585,000+","['Ensuite', 'SwimmingPool', 'Intercom']",ApartmentUnitFlat,2.0,3.0,1,42,11,Fawkner Street,Inner North,Canberra,BRADDON,2612,-35.2723427,149.1354
101,PropertyListing,2015877552,Agency,28119,Belle Property Kingston,"$575,000 +","['Ensuite', 'SwimmingPool', 'Intercom', 'Heating', 'Dishwasher']",ApartmentUnitFlat,2.0,3.0,2,13,11,Fawkner Street,Inner North,Canberra,BRADDON,2612,-35.2723427,149.1354
102,PropertyListing,2015967834,Agency,17473,Ray White Canberra,"$520,000","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'GroundFloor', 'Dishwasher']",ApartmentUnitFlat,1.0,2.0,1,412,24,Lonsdale Street,Inner North,Canberra,BRADDON,2612,-35.2726974,149.13324
103,PropertyListing,2016019541,Agency,5795,Maloney's the Estate Agent,"$520,000+","['Ensuite', 'Gas', 'Intercom', 'Dishwasher']",ApartmentUnitFlat,2.0,2.0,2,55,35,Torrens Street,Inner North,Canberra,BRADDON,2612,-35.2719,149.133911
104,PropertyListing,2015878138,Agency,28121,Total Property Sales,"Offers Above $510,000","['AirConditioning', 'SecureParking', 'NorthFacing', 'Intercom', 'Dishwasher', 'Shed', 'DoubleGlazedWindows']",ApartmentUnitFlat,1.0,2.0,2,408,53,Mort Street,Inner North,Canberra,BRADDON,2612,-35.2710457,149.131409
105,PropertyListing,2015956310,Agency,14106,LJ Hooker Dickson,"$510,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,2.0,2,6,135,Limestone Avenue,Inner North,Canberra,BRADDON,2612,-35.2628,149.135788
106,PropertyListing,2016083685,Agency,21086,Luton Properties - Gungahlin,"$700,000","['AirConditioning', 'Gas', 'SecureParking', 'NorthFacing', 'Dishwasher']",ApartmentUnitFlat,2.0,3.0,2,7,29,Thynne Street,Belconnen,Canberra,BRUCE,2617,-35.2438545,149.095108
107,Project,2015887845,Agency,27223,inStyle Estate Agents,"$559,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",NewHouseLand,2.0,2.0,2,,33,Braybrooke Street,Belconnen,Canberra,BRUCE,2617,-35.24327,149.100815
108,Project,2015308257,Agency,27223,inStyle Estate Agents,"$749,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'DoubleGlazedWindows']",Townhouse,2.0,3.0,2,16,33,Braybrooke Street,Belconnen,Canberra,BRUCE,2617,-35.24178,149.1015
109,Project,2015906588,Agency,27223,inStyle Estate Agents,"$715,000 - $749,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",NewHouseLand,2.0,3.0,2,,33,Braybrooke Street,Belconnen,Canberra,BRUCE,2617,-35.24327,149.100815
110,Project,2015676198,Agency,27223,inStyle Estate Agents,"$665,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'GroundFloor', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",NewHouseLand,2.0,3.0,2,,33,Braybrooke Street,Belconnen,Canberra,BRUCE,2617,-35.24327,149.100815
111,PropertyListing,2015927213,Agency,27223,inStyle Estate Agents,"$599,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",NewHouseLand,2.0,3.0,2,,33,Braybrooke Street,Belconnen,Canberra,BRUCE,2617,-35.24327,149.100815
112,PropertyListing,2015920330,Agency,14245,Premier Capital Properties,"Offers Above $585,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'GroundFloor', 'NorthFacing', 'BroadbandInternetAccess', 'Heating', 'Dishwasher']",Townhouse,2.0,3.0,1,5,5,Colmer Street,Belconnen,Canberra,BRUCE,2617,-35.23708,149.096832
113,PropertyListing,2015873280,Agency,14099,LJ Hooker Belconnen,"$510,000+","['Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher']",Townhouse,2.0,3.0,1,13,5,Colmer Street,Belconnen,Canberra,BRUCE,2617,-35.23698,149.0973
114,PropertyListing,2016058730,Agency,21086,Luton Properties - Gungahlin,"$399,000+","['BuiltInWardrobes', 'NorthFacing', 'Heating']",ApartmentUnitFlat,2.0,2.0,2,27,101,Kinloch Circuit,Belconnen,Canberra,BRUCE,2617,-35.2408562,149.100632
115,PropertyListing,2016024599,Agency,14099,LJ Hooker Belconnen,"$349,000","['AirConditioning', 'BuiltInWardrobes', 'NorthFacing', 'Dishwasher', 'Study']",ApartmentUnitFlat,1.0,2.0,1,19,21,Battye Street,Belconnen,Canberra,BRUCE,2617,-35.2459755,149.097473
116,PropertyListing,2016058718,Agency,22060,Independent Tuggeranong,"Offers over $310,000","['Ensuite', 'WaterViews']",ApartmentUnitFlat,2.0,3.0,2,42,2,Eardley Street,Belconnen,Canberra,BRUCE,2617,-35.24051,149.092087
117,PropertyListing,2015870805,Agency,11161,Independent Belconnen,Under Contract,"['CableOrSatellite', 'SwimmingPool', 'Intercom', 'Heating']",ApartmentUnitFlat,1.0,1.0,1,107,8,Baudinette Circuit,Belconnen,Canberra,BRUCE,2617,-35.2439766,149.092331
118,PropertyListing,2016075051,Agency,21086,Luton Properties - Gungahlin,"$299,000+","['GroundFloor', 'Heating']",ApartmentUnitFlat,1.0,1.0,1,19,37,Braybrooke Street,Belconnen,Canberra,BRUCE,2617,-35.2408028,149.10228
119,PropertyListing,2016036151,Agency,31430,Hayman Partners,Auction,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'NorthFacing', 'Heating', 'Study', 'SolarPanels']",House,2.0,4.0,4,,103,Outtrim Avenue,Tuggeranong,Canberra,CALWELL,2905,-35.43539,149.107742
120,PropertyListing,2016055375,Agency,21086,Luton Properties - Gungahlin,"$555,000+","['BuiltInWardrobes', 'Floorboards', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'Shed']",House,1.0,3.0,6,,25,Beazley Crescent,Tuggeranong,Canberra,CALWELL,2905,-35.4416962,149.098312
121,PropertyListing,2016001299,Agency,13922,Cream Residential,"$550,000","['AirConditioning', 'Floorboards', 'Furnished', 'Dishwasher']",House,1.0,3.0,2,,21,Downard Street,Tuggeranong,Canberra,CALWELL,2905,-35.439106,149.100876
122,PropertyListing,2016022049,Agency,16565,McIntyre Property,"$460,000+","['AirConditioning', 'BuiltInWardrobes', 'Heating', 'Shed']",House,1.0,3.0,1,,8,Dane Close,Tuggeranong,Canberra,CALWELL,2905,-35.44071,149.115326
123,PropertyListing,2015957600,Agency,32650,Badenoch Real Estate Sales,"$459,000","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'Gas', 'Bath', 'Shed']",Townhouse,1.0,3.0,1,4,31,Wettenhall Circuit,Tuggeranong,Canberra,CALWELL,2905,-35.4386635,149.093292
124,PropertyListing,2015851438,Agency,18793,Peter Blackshaw Tuggeranong,"$690,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'Heating']",House,2.0,4.0,2,,6,Tyner Street,Tuggeranong,Canberra,CALWELL,2905,-35.44619,149.107559
125,PropertyListing,2015898993,Agency,25422,White Rhino Property,"$690,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'SolarPanels']",House,2.0,4.0,2,,52,Must Circuit,Tuggeranong,Canberra,CALWELL,2905,-35.43673,149.098633
126,PropertyListing,2016044416,Agency,31430,Hayman Partners,Auction,"['Ensuite', 'Gas', 'SecureParking', 'Heating']",House,2.0,4.0,2,,23,Costello Circuit,Tuggeranong,Canberra,CALWELL,2905,-35.43489,149.106537
127,PropertyListing,2016043437,Agency,22060,Independent Tuggeranong,Auction 29/02/2020,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'InternalLaundry', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'Study']",House,2.0,4.0,2,,37,Martley Circuit,Tuggeranong,Canberra,CALWELL,2905,-35.44149,149.109451
128,PropertyListing,2016015912,Agency,12937,Ian McNamee & Partners,"$335,000","['AirConditioning', 'BuiltInWardrobes', 'NorthFacing', 'Heating', 'Shed']",Townhouse,1.0,3.0,1,15,24,Beazley Crescent,Tuggeranong,Canberra,CALWELL,2905,-35.44263,149.095169
129,Project,2015299842,Agency,26879,JWLand Development,"$2,720,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Bath', 'Heating']",NewApartments,3.0,4.0,9,,,,Inner North,Canberra,CAMPBELL,2612,-35.2880554,149.153885
130,Project,2015253772,Agency,26879,JWLand Development,"$999,000","['AirConditioning', 'CableOrSatellite', 'Floorboards', 'SecureParking', 'Intercom', 'BroadbandInternetAccess', 'Dishwasher', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,2,,,,Inner North,Canberra,CAMPBELL,2612,-35.2880554,149.153885
131,Project,2015299771,Agency,26879,JWLand Development,"Offers Above $980,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Bath', 'Heating']",NewApartments,2.0,3.0,2,,,,Inner North,Canberra,CAMPBELL,2612,-35.2880554,149.153885
132,Project,2015299768,Agency,26879,JWLand Development,"Offers Above $580,000","['AirConditioning', 'SecureParking']",NewApartments,2.0,2.0,2,,,,Inner North,Canberra,CAMPBELL,2612,-35.2880554,149.153885
133,PropertyListing,2016052605,Agency,26879,JWLand Development,"$849,500","['AirConditioning', 'Ensuite', 'Floorboards', 'SecureParking', 'GroundFloor', 'Bath', 'Dishwasher']",NewApartments,2.0,3.0,2,,,,Inner North,Canberra,CAMPBELL,2612,-35.2880554,149.153885
134,PropertyListing,2015917873,Agency,5795,Maloney's the Estate Agent,"$519,990","['Ensuite', 'GroundFloor', 'Intercom', 'Heating', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,2.0,2,321,12,Provan Street,Inner North,Canberra,CAMPBELL,2612,-35.2891769,149.1435
135,PropertyListing,2016025025,Agency,32135,Christine Shaw Properties,"$445,000","['Gas', 'SecureParking', 'Intercom', 'Dishwasher', 'DoubleGlazedWindows']",ApartmentUnitFlat,1.0,1.0,1,,,,Inner North,Canberra,CAMPBELL,2612,-35.2880554,149.153885
136,PropertyListing,2015837671,Agency,32661,"Peter Blackshaw Woden, Weston Creek & Molonglo",By Negotiation,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'GroundFloor', 'Intercom', 'Heating', 'Dishwasher', 'Study']",Penthouse,2.0,3.0,3,32,81,Constitution Avenue,Inner North,Canberra,CAMPBELL,2612,-35.29203,149.146072
137,PropertyListing,2015814153,Agency,32661,"Peter Blackshaw Woden, Weston Creek & Molonglo","$1,500,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'NorthFacing', 'Intercom', 'Heating', 'Study']",Townhouse,3.0,4.0,2,127,81,Constitution Avenue,Inner North,Canberra,CAMPBELL,2612,-35.29203,149.146072
138,PropertyListing,2016047968,Agency,26879,JWLand Development,"Offers Above $920,000","['AirConditioning', 'Ensuite', 'Floorboards', 'SecureParking', 'GroundFloor', 'Bath', 'Dishwasher']",NewApartments,2.0,3.0,2,,,,Inner North,Canberra,CAMPBELL,2612,-35.2880554,149.153885
139,PropertyListing,2016039815,Agency,20010,Peter Blackshaw Real Estate Manuka,Auction,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Furnished', 'DoubleGlazedWindows']",Townhouse,2.0,3.0,2,2,139-141,Blamey Crescent,Inner North,Canberra,CAMPBELL,2612,-35.29112,149.152817
140,PropertyListing,2015803001,Agency,14576,Sadil Quinlan Properties,"$298,000","['InternalLaundry', 'GroundFloor', 'Dishwasher']",ApartmentUnitFlat,1.0,1.0,1,7,135,Blamey Crescent,Inner North,Canberra,CAMPBELL,2612,-35.2904358,149.153168
141,PropertyListing,2016040242,Agency,22965,PURNELL,"Offers Above $279,000",[],ApartmentUnitFlat,1.0,1.0,1,40,116,Blamey Crescent,Inner North,Canberra,CAMPBELL,2612,-35.29026,149.152283
142,PropertyListing,2015810796,Agency,20068,McGrath Dickson,"over $490,000","['BuiltInWardrobes', 'SecureParking', 'SwimmingPool', 'Gym', 'Intercom', 'Dishwasher', 'DoubleGlazedWindows']",ApartmentUnitFlat,1.0,1.0,1,94,260,City Walk,Inner North,Canberra,CANBERRA,2600,-35.2819481,149.133209
143,PropertyListing,2016013539,Agency,18604,PRDnationwide Canberra,"$350,000 plus SAV",[],House,0.0,0.0,0,,17,Garema Place,Inner North,Canberra,CANBERRA,2600,-35.27814,149.131577
144,PropertyListing,2015659469,Agency,20095,For Sale By Owner,"$765,000","['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'Gym', 'AlarmSystem', 'Intercom', 'Bath', 'Heating', 'Dishwasher']",ApartmentUnitFlat,2.0,2.0,2,,505/240,Bunda Street,Inner North,Canberra,CANBERRA,2600,-35.28163,149.1344
145,PropertyListing,2015486641,Agency,31849,Century 21 Signature Realty,"$290,900 Prices starting from","['Study', 'DoubleGlazedWindows']",NewApartments,0.0,0.0,0,,GEOCON,Developments,Inner North,Canberra,CANBERRA,2600,-35.2847061,149.131439
146,PropertyListing,2014585932,Agency,10282,Property Now,$,[],VacantLand,0.0,0.0,0,,1,inside act,Inner North,Canberra,CANBERRA,2600,-35.30757,149.109909
147,PropertyListing,2015355819,Agency,27223,inStyle Estate Agents,Exchanged - Contact Ante,"['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'AlarmSystem', 'Heating', 'Study', 'Shed']",House,3.0,5.0,2,,14,Borthwick Avenue,Gungahlin,Canberra,CASEY,2913,-35.17032,149.091934
148,PropertyListing,2016039761,Agency,19982,Peter Blackshaw Real Estate Gungahlin,"Offers over $775,000","['BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Gas', 'SecureParking', 'AlarmSystem', 'Intercom', 'Bath', 'Heating', 'Dishwasher']",House,2.0,4.0,2,,13,Dunk Street,Gungahlin,Canberra,CASEY,2913,-35.1694832,149.0931
149,PropertyListing,2016072432,Agency,21086,Luton Properties - Gungahlin,"$739,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'SolarPanels']",House,2.0,4.0,2,,3,Forace Street,Gungahlin,Canberra,CASEY,2913,-35.16913,149.098572
150,PropertyListing,2015995585,Agency,31834,Illustrated Properties,"Offers Above $525,000","['Ensuite', 'Gas', 'SecureParking']",House,2.0,3.0,1,,70,Rockwood Street,Gungahlin,Canberra,CASEY,2913,-35.1721725,149.0949
151,PropertyListing,2016040759,Agency,21086,Luton Properties - Gungahlin,"$815,000+","['Ensuite', 'Floorboards', 'SecureParking']",House,2.0,4.0,2,,1,Ted Richards Street,Gungahlin,Canberra,CASEY,2913,-35.1704521,149.094131
152,PropertyListing,2016040378,Agency,15984,Maria Selleck Properties,By Negotiation,"['Ensuite', 'Gas', 'SecureParking', 'Intercom', 'Heating', 'Dishwasher']",House,2.0,4.0,2,,9,MacAndie Street,Gungahlin,Canberra,CASEY,2913,-35.1644974,149.097626
153,PropertyListing,2016036503,Agency,17080,McGrath Estate Agents,"$739,900","['BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Gas', 'SecureParking', 'Heating']",House,2.0,4.0,2,,13,Alan Watt Crescent,Gungahlin,Canberra,CASEY,2913,-35.1603165,149.097473
154,PropertyListing,2016018396,Agency,31948,Hive Property (ACT) Pty Ltd,"$680,000+","['AirConditioning', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Heating']",House,2.0,3.0,2,,25,Bott Crescent,Gungahlin,Canberra,CASEY,2913,-35.164093,149.096512
155,PropertyListing,2016040730,Agency,17080,McGrath Estate Agents,"$628,000+","['Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher']",House,2.0,3.0,2,,25,John Crawford  Crescent,Gungahlin,Canberra,CASEY,2913,-35.174,149.092911
156,PropertyListing,2016006745,Agency,17080,McGrath Estate Agents,"$559,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'InternalLaundry', 'SecureParking', 'Bath', 'Heating', 'SolarPanels']",House,2.0,3.0,1,,6,Carmody Street,Gungahlin,Canberra,CASEY,2913,-35.1768227,149.0904
157,PropertyListing,2015851649,Agency,31430,Hayman Partners,"$975,000+","['Ensuite', 'Heating', 'FullyFenced']",House,2.0,4.0,2,,7,Sorlie Place,Weston Creek,Canberra,CHAPMAN,2611,-35.3534164,149.031891
158,PropertyListing,2015290245,Agency,8032,LJ Hooker Manuka,"$799,000 - $829,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'GroundFloor', 'Heating']",NewHouseLand,2.0,4.0,2,,1/18,Thring Street,Weston Creek,Canberra,CHAPMAN,2611,-35.35603,149.039459
159,PropertyListing,2015219418,Agency,21939,Independent Woden,"Offers Above $849,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Intercom', 'Dishwasher', 'DoubleGlazedWindows']",NewHouseLand,3.0,3.0,2,,2,Thring Street,Weston Creek,Canberra,CHAPMAN,2611,-35.3541679,149.039063
160,PropertyListing,2016043542,Agency,21939,Independent Woden,"$1,390,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'NorthFacing', 'Heating', 'Dishwasher']",Unknown,2.0,4.0,2,2,3,Tudawalli Place,Weston Creek,Canberra,CHAPMAN,2611,-35.3583069,149.038467
161,PropertyListing,2015870054,Agency,26294,Impact Properties,Auction on 07/12/2019 at 10:15AM,[],VacantLand,0.0,0.0,0,,100,Darwinia Terrace,Weston Creek,Canberra,CHAPMAN,2611,-35.3528366,149.03421
162,PropertyListing,2016057918,Agency,11155,Luton Properties - Weston Creek and Molonglo Valley,"$570,000+","['BuiltInWardrobes', 'Ensuite', 'Heating', 'Dishwasher']",ApartmentUnitFlat,2.0,2.0,2,11,66,Perry Drive,Weston Creek,Canberra,CHAPMAN,2611,-35.35623,149.039734
163,PropertyListing,2014752395,Agency,25436,Simplicity Real Estate,"$569,950 - $569,971","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Study']",Duplex,2.0,3.0,2,,1,Forsyth Place,Belconnen,Canberra,CHARNWOOD,2615,-35.2001762,149.028976
164,PropertyListing,2016036120,Agency,31948,Hive Property (ACT) Pty Ltd,AUCTION 22/02/2020,"['Ensuite', 'SecureParking', 'SwimmingPool', 'NorthFacing', 'Study', 'DoubleGlazedWindows']",House,2.0,3.0,2,,23,Mayne Street,Woden Valley,Canberra,CHIFLEY,2606,-35.35841,149.074875
165,PropertyListing,2015883135,Agency,31948,Hive Property (ACT) Pty Ltd,Offers Invited,"['AirConditioning', 'Ensuite', 'SecureParking', 'GroundFloor']",House,2.0,4.0,2,,42,Threlfall Street,Woden Valley,Canberra,CHIFLEY,2606,-35.35809,149.076309
166,PropertyListing,2015961913,Agency,27223,inStyle Estate Agents,"$959,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'InternalLaundry', 'SecureParking', 'Heating', 'Study']",House,3.0,4.0,2,2,49,Medley Street,Woden Valley,Canberra,CHIFLEY,2606,-35.3541336,149.083481
167,PropertyListing,2015872902,Agency,15357,Civium Property Group,"$330,000 +",['BuiltInWardrobes'],ApartmentUnitFlat,1.0,2.0,1,19,7,Medley Street,Woden Valley,Canberra,CHIFLEY,2606,-35.35341,149.084579
168,PropertyListing,2015912309,Agency,15357,Civium Property Group,"$280,000",['BuiltInWardrobes'],ApartmentUnitFlat,1.0,2.0,2,63,17,Medley Street,Woden Valley,Canberra,CHIFLEY,2606,-35.3547058,149.085114
169,PropertyListing,2015940218,Agency,31948,Hive Property (ACT) Pty Ltd,"$1,149,000+","['Floorboards', 'SecureParking', 'GroundFloor', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",House,3.0,4.0,2,,1/50,Gledden Street,Woden Valley,Canberra,CHIFLEY,2606,-35.35442,149.080383
170,PropertyListing,2016039698,Agency,31430,Hayman Partners,Auction on site 2pm Saturday 22 February,['Heating'],House,1.0,3.0,2,,41,Charteris Crescent,Woden Valley,Canberra,CHIFLEY,2606,-35.3523331,149.083572
171,PropertyListing,2015938285,Agency,31430,Hayman Partners,"$549,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'NorthFacing']",House,2.0,2.0,2,3,102,Eggleston Crescent,Woden Valley,Canberra,CHIFLEY,2606,-35.35345,149.080933
172,PropertyListing,2015824074,Agency,13981,Dwyer Dunn Property Consultants,"$299,000",[],ApartmentUnitFlat,1.0,2.0,1,6,6,Maclaurin Cr,Woden Valley,Canberra,CHIFLEY,2606,-35.3509026,149.084061
173,PropertyListing,2015709885,Agency,31430,Hayman Partners,"$925,000","['AirConditioning', 'SecureParking', 'Intercom', 'DoubleGlazedWindows']",House,2.0,4.0,2,3,34,Maclaurin Crescent,Woden Valley,Canberra,CHIFLEY,2606,-35.3499031,149.081818
174,PropertyListing,2016001464,Agency,19011,McGrath Woden Property Management,Price on request,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'NorthFacing', 'Heating']",House,2.0,4.0,3,,4,Lucy Gullett Circuit,Tuggeranong,Canberra,CHISHOLM,2905,-35.4201927,149.1264
175,PropertyListing,2016040335,Agency,10312,Luton Properties Tuggeranong CRE,"Offers Over $695,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Shed']",House,2.0,4.0,9,,113,Clift Crescent,Tuggeranong,Canberra,CHISHOLM,2905,-35.4286842,149.119446
176,PropertyListing,2016039706,Agency,11155,Luton Properties - Weston Creek and Molonglo Valley,"$540,000+","['BuiltInWardrobes', 'Gas', 'Heating', 'Dishwasher', 'Study', 'Shed']",House,1.0,3.0,2,,5,Sage Close,Tuggeranong,Canberra,CHISHOLM,2905,-35.4201241,149.118362
177,PropertyListing,2015951122,Agency,27332,LJ Hooker Woden,"$400,000+",['AirConditioning'],Townhouse,1.0,3.0,1,25,97,Clift Crescent,Tuggeranong,Canberra,CHISHOLM,2905,-35.4264679,149.117157
